,class,x,y,w,h,frameNo
3586,5,0.761806,0.514844,0.473611,0.146875,194337
7511,5,0.758333,0.516016,0.483333,0.146094,194338
7367,5,0.745833,0.512891,0.505556,0.144531,194339
512,5,0.739583,0.512109,0.5125,0.141406,194340
282,5,0.738194,0.513281,0.515278,0.142188,194341
1099,5,0.73125,0.513281,0.534722,0.145313,194342
1291,5,0.725,0.5125,0.541667,0.145313,194343
2705,5,0.717361,0.513672,0.551389,0.142969,194344
2882,5,0.715972,0.514844,0.568056,0.153125,194345
1933,5,0.698611,0.514844,0.602778,0.146875,194347
8722,5,0.690972,0.515625,0.618056,0.15625,194348
8881,5,0.6875,0.514453,0.622222,0.152344,194349
2716,5,0.673611,0.516016,0.652778,0.149219,194350
2880,5,0.668056,0.516797,0.658333,0.153906,194351
2091,5,0.664583,0.511719,0.665278,0.146875,194352
1908,5,0.660417,0.513281,0.679167,0.15,194353
502,5,0.652778,0.513672,0.694444,0.153906,194354
1085,5,0.640972,0.512891,0.718056,0.144531,194356
1316,5,0.634028,0.512891,0.731944,0.152344,194357
11280,5,0.625,0.510156,0.75,0.146875,194358
11054,5,0.617361,0.5125,0.765278,0.14375,194359
8691,5,0.611111,0.510938,0.777778,0.151562,194360
8922,5,0.60625,0.509766,0.779167,0.147656,194361
9681,5,0.595139,0.511328,0.784722,0.141406,194362
9481,5,0.580556,0.509375,0.783333,0.148438,194363
11256,5,0.570833,0.506641,0.772222,0.146094,194364
11077,5,0.558333,0.508594,0.780556,0.145313,194365
10318,5,0.547917,0.509766,0.776389,0.144531,194366
10458,5,0.530556,0.507422,0.783333,0.142969,194367
472,5,0.517361,0.510156,0.773611,0.142188,194368
311,5,0.502778,0.506641,0.761111,0.144531,194369
11247,5,0.491667,0.507031,0.763889,0.14375,194370
11098,5,0.461806,0.509375,0.795833,0.14375,194371
10298,5,0.464583,0.507031,0.756944,0.148438,194372
10461,5,0.430556,0.505469,0.788889,0.14375,194373
8700,5,0.423611,0.507031,0.783333,0.142188,194374
8902,5,0.406944,0.506641,0.769444,0.149219,194375
9700,5,0.401389,0.503125,0.761111,0.145313,194376
9478,5,0.388194,0.504297,0.7625,0.141406,194377
2676,5,0.38125,0.502734,0.7625,0.147656,194378
2909,5,0.372917,0.502734,0.745833,0.144531,194379
1237,5,0.36875,0.503906,0.7375,0.145313,194380
1146,5,0.35625,0.501562,0.7125,0.14375,194381
328,5,0.352778,0.5,0.705556,0.140625,194382
471,5,0.347222,0.501172,0.694444,0.144531,194383
1997,5,0.339583,0.501172,0.679167,0.147656,194384
2018,5,0.331944,0.501953,0.663889,0.139844,194385
2825,5,0.317361,0.503906,0.634722,0.142188,194386
2755,5,0.313194,0.501953,0.626389,0.142969,194387
9563,5,0.309028,0.500781,0.618056,0.145313,194388
9611,5,0.3,0.502344,0.6,0.145313,194389
1975,5,0.297222,0.500781,0.594444,0.146875,194390
2025,5,0.288889,0.498047,0.577778,0.139844,194391
2809,5,0.280556,0.499609,0.561111,0.139844,194392
2791,5,0.275,0.499609,0.544444,0.138281,194393
1261,5,0.267361,0.498047,0.531944,0.141406,194394
1141,5,0.261111,0.500781,0.519444,0.135937,194395
344,5,0.254167,0.501172,0.502778,0.136719,194396
431,5,0.247917,0.498047,0.490278,0.135156,194397
10427,5,0.241667,0.498047,0.475,0.136719,194398
10346,5,0.236806,0.497266,0.4625,0.135156,194399
10312,5,0.227778,0.495313,0.45,0.132812,194400
10449,5,0.219444,0.497266,0.436111,0.133594,194401
11263,5,0.215278,0.500391,0.427778,0.133594,194402
11083,5,0.210417,0.494141,0.418056,0.133594,194403
9685,5,0.20625,0.498437,0.404167,0.132812,194404
9489,5,0.196528,0.500781,0.379167,0.13125,194405
8688,5,0.189583,0.497656,0.370833,0.134375,194406
8915,5,0.18125,0.496484,0.3625,0.133594,194407
2124,5,0.177083,0.500781,0.354167,0.129688,194408
1885,5,0.177083,0.495703,0.345833,0.132031,194409
9696,5,0.16875,0.496875,0.331944,0.13125,194410
9466,5,0.165278,0.498828,0.327778,0.132031,194411
8704,5,0.150694,0.494922,0.298611,0.130469,194412
8912,5,0.145833,0.496484,0.286111,0.130469,194413
10299,5,0.141667,0.497266,0.277778,0.130469,194414
10471,5,0.134028,0.496484,0.268056,0.132031,194415
11246,5,0.128472,0.493359,0.256944,0.130469,194416
11087,5,0.122222,0.497266,0.241667,0.127344,194417
1127,5,0.115972,0.491797,0.229167,0.128906,194418
1274,5,0.110417,0.492578,0.218056,0.125781,194419
2079,5,0.104861,0.496484,0.201389,0.127344,194420
1919,5,0.0986111,0.49375,0.188889,0.128125,194421
2706,5,0.0930556,0.488672,0.180556,0.125781,194422
2891,5,0.0826389,0.494922,0.159722,0.122656,194423
3376,5,0.370833,0.530469,0.286111,0.0765625,194652
8392,5,0.136111,0.523047,0.272222,0.0820312,199031
7159,5,0.110417,0.517578,0.2125,0.0820312,199033
6442,5,0.0972222,0.518359,0.188889,0.0804688,199034
5787,5,0.0847222,0.519922,0.169444,0.0851562,199035
6729,5,0.85,0.501172,0.288889,0.182031,204797
5387,5,0.838194,0.501953,0.3125,0.178906,204798
5496,5,0.826389,0.502344,0.336111,0.18125,204799
8399,5,0.815278,0.500391,0.358333,0.177344,204800
7795,5,0.803472,0.500391,0.381944,0.177344,204801
7152,5,0.791667,0.501562,0.411111,0.179688,204802
7723,5,0.776389,0.498047,0.438889,0.177344,204803
5777,5,0.769444,0.503516,0.461111,0.180469,204804
6439,5,0.757639,0.499219,0.481944,0.178125,204805
7101,5,0.746528,0.496094,0.504167,0.179688,204806
6471,5,0.736111,0.496875,0.522222,0.173438,204807
5117,5,0.724306,0.5,0.548611,0.182812,204808
5754,5,0.7125,0.5,0.569444,0.1875,204809
5797,5,0.703472,0.499609,0.590278,0.183594,204810
6436,5,0.695139,0.498047,0.604167,0.180469,204811
7109,5,0.680556,0.494922,0.630556,0.183594,204812
6449,5,0.671528,0.494141,0.654167,0.178906,204813
8382,5,0.659722,0.495703,0.680556,0.182031,204814
7797,5,0.652778,0.495313,0.694444,0.190625,204815
7145,5,0.643056,0.495703,0.713889,0.186719,204816
7744,5,0.620833,0.498437,0.758333,0.190625,204817
3809,5,0.608333,0.494531,0.783333,0.1875,204818
3220,5,0.604167,0.493359,0.791667,0.183594,204819
5136,5,0.595139,0.494531,0.798611,0.182812,204820
5749,5,0.572917,0.493359,0.806944,0.185156,204821
5065,5,0.552778,0.492578,0.811111,0.180469,204822
4505,5,0.53125,0.493359,0.818056,0.180469,204823
3839,5,0.504861,0.492188,0.795833,0.1875,204824
3190,5,0.49375,0.488281,0.7625,0.178125,204825
3869,5,0.467361,0.490625,0.781944,0.179688,204826
4461,5,0.436806,0.488672,0.795833,0.182031,204827
8405,5,0.415972,0.488672,0.790278,0.178906,204828
7778,5,0.395139,0.4875,0.770833,0.176563,204829
3829,5,0.379861,0.4875,0.751389,0.179688,204830
3215,5,0.363889,0.487891,0.727778,0.172656,204831
3852,5,0.352778,0.489062,0.694444,0.170312,204832
4463,5,0.346528,0.489062,0.679167,0.171875,204833
5145,5,0.333333,0.485547,0.658333,0.175781,204834
5724,5,0.324306,0.488672,0.6375,0.172656,204835
5081,5,0.313194,0.486719,0.626389,0.176563,204836
4503,5,0.302083,0.484375,0.598611,0.178125,204837
5803,5,0.289583,0.487891,0.576389,0.174219,204838
6415,5,0.279861,0.485938,0.556944,0.175,204839
1660,5,0.274306,0.484766,0.545833,0.174219,204840
2356,5,0.259722,0.485547,0.519444,0.174219,204841
3155,5,0.25,0.485938,0.497222,0.175,204842
2427,5,0.239583,0.482812,0.479167,0.171875,204843
1569,5,0.23125,0.485547,0.456944,0.171094,204844
817,5,0.225694,0.48125,0.443056,0.171875,204845
15,5,0.213889,0.480469,0.416667,0.171875,204846
786,5,0.204167,0.485938,0.408333,0.165625,204847
10768,5,0.190278,0.483203,0.380556,0.171094,204848
9978,5,0.181944,0.480859,0.363889,0.171094,204849
1602,5,0.176389,0.483984,0.352778,0.169531,204850
805,5,0.164583,0.482031,0.326389,0.167187,204851
21,5,0.15,0.480078,0.297222,0.166406,204852
761,5,0.142361,0.482422,0.279167,0.166406,204853
1629,5,0.131944,0.480859,0.255556,0.166406,204854
2367,5,0.122917,0.478906,0.2375,0.167187,204855
3149,5,0.113889,0.483203,0.222222,0.166406,204856
2452,5,0.102083,0.479297,0.201389,0.166406,204857
9228,5,0.0944444,0.475781,0.183333,0.164062,204858
9933,5,0.0854167,0.480469,0.165278,0.159375,204859
10735,5,0.075,0.479297,0.15,0.155469,204860
10027,5,0.0541667,0.473828,0.105556,0.155469,204861
10798,5,0.0506944,0.478125,0.0958333,0.15625,204862
11240,5,0.0965278,0.477734,0.1875,0.105469,206899
9968,5,0.103472,0.484766,0.201389,0.103906,206900
9190,5,0.108333,0.483203,0.211111,0.105469,206901
8445,5,0.111806,0.479297,0.220833,0.108594,206902
9169,5,0.118056,0.482422,0.233333,0.102344,206903
10009,5,0.124306,0.481641,0.245833,0.105469,206904
10752,5,0.132639,0.480859,0.2625,0.108594,206905
11518,5,0.139583,0.482422,0.273611,0.108594,206906
10813,5,0.145139,0.483594,0.281944,0.110937,206907
846,5,0.151389,0.480469,0.291667,0.10625,206908
1554,5,0.154167,0.484766,0.3,0.107031,206909
10016,5,0.161806,0.485938,0.323611,0.107813,206910
10732,5,0.161806,0.481641,0.318056,0.110156,206911
11539,5,0.177083,0.482422,0.348611,0.108594,206912
10803,5,0.179167,0.483594,0.355556,0.109375,206913
9962,5,0.185417,0.480859,0.368056,0.113281,206914
9208,5,0.190972,0.482031,0.379167,0.107813,206915
8427,5,0.197917,0.485938,0.390278,0.107813,206916
9177,5,0.202778,0.483594,0.405556,0.110937,206917
2401,5,0.213194,0.483984,0.426389,0.110156,206918
1613,5,0.219444,0.4875,0.436111,0.109375,206919
793,5,0.226389,0.486328,0.452778,0.111719,206920
1593,5,0.231944,0.482812,0.461111,0.107813,206921
769,5,0.238194,0.486328,0.476389,0.107031,206922
29,5,0.245139,0.484766,0.490278,0.110156,206923
2380,5,0.251389,0.484375,0.497222,0.110937,206924
1632,5,0.257639,0.487109,0.506944,0.110156,206925
2440,5,0.263889,0.488281,0.525,0.110937,206926
3144,5,0.272222,0.486328,0.544444,0.113281,206927
9941,5,0.277778,0.488281,0.55,0.110937,206928
9231,5,0.282639,0.489062,0.5625,0.110937,206929
2351,5,0.291667,0.484375,0.577778,0.109375,206930
1645,5,0.297917,0.485938,0.590278,0.107813,206931
2434,5,0.305556,0.485938,0.597222,0.107813,206932
3164,5,0.316667,0.485156,0.6,0.109375,206933
825,5,0.333333,0.486328,0.6,0.114844,206934
1579,5,0.345139,0.487109,0.609722,0.111719,206935
776,5,0.356944,0.486719,0.613889,0.1125,206936
7,5,0.371528,0.490625,0.6125,0.110937,206937
9981,5,0.390278,0.492188,0.597222,0.1125,206938
10776,5,0.406944,0.493359,0.577778,0.119531,206939
3207,5,0.417361,0.492969,0.598611,0.115625,206940
3822,5,0.426389,0.496094,0.6,0.11875,206941
4468,5,0.438194,0.495313,0.606944,0.123438,206942
3859,5,0.453472,0.49375,0.606944,0.11875,206943
5733,5,0.465972,0.494141,0.601389,0.116406,206944
5149,5,0.481944,0.497266,0.602778,0.121094,206945
4495,5,0.492361,0.498047,0.604167,0.122656,206946
5076,5,0.508333,0.498047,0.611111,0.117969,206947
6421,5,0.520833,0.499219,0.619444,0.11875,206948
5809,5,0.53125,0.498047,0.620833,0.124219,206949
5743,5,0.54375,0.498437,0.623611,0.121875,206950
5127,5,0.555556,0.500391,0.619444,0.122656,206951
4510,5,0.572917,0.500391,0.620833,0.127344,206952
5072,5,0.585417,0.500781,0.620833,0.121875,206953
3197,5,0.605556,0.502344,0.638889,0.125,206954
3844,5,0.617361,0.501562,0.645833,0.125,206955
4455,5,0.628472,0.499609,0.640278,0.125781,206956
3864,5,0.635417,0.501562,0.6375,0.121875,206957
7780,5,0.645833,0.502344,0.644444,0.128125,206958
8414,5,0.659028,0.503125,0.634722,0.125,206959
6430,5,0.668056,0.503516,0.625,0.122656,206960
5789,5,0.686806,0.507031,0.615278,0.125,206961
6455,5,0.697917,0.504687,0.601389,0.128125,206962
7113,5,0.700694,0.505469,0.5875,0.120312,206963
7800,5,0.707639,0.506641,0.581944,0.125781,206964
8391,5,0.71875,0.505469,0.5625,0.128125,206965
7739,5,0.726389,0.505859,0.541667,0.121094,206966
7138,5,0.732639,0.507031,0.529167,0.125,206967
3227,5,0.743056,0.505469,0.513889,0.125,206968
3815,5,0.744444,0.505078,0.5,0.119531,206969
7786,5,0.751389,0.507031,0.494444,0.11875,206970
8396,5,0.758333,0.503516,0.480556,0.116406,206971
7729,5,0.765278,0.505469,0.455556,0.115625,206972
7156,5,0.76875,0.509375,0.451389,0.115625,206973
6445,5,0.779167,0.508984,0.430556,0.117969,206974
5783,5,0.784722,0.507422,0.419444,0.111719,206975
6466,5,0.790972,0.510547,0.409722,0.111719,206976
7094,5,0.799306,0.510156,0.393056,0.115625,206977
5762,5,0.807639,0.508594,0.376389,0.110937,206978
5121,5,0.815278,0.512109,0.363889,0.108594,206979
3900,5,0.822222,0.511328,0.344444,0.111719,206980
4428,5,0.827083,0.509766,0.329167,0.108594,206981
3780,5,0.831944,0.511719,0.319444,0.109375,206982
3254,5,0.840972,0.510938,0.304167,0.110937,206983
5028,5,0.847222,0.510156,0.288889,0.107813,206984
4549,5,0.854167,0.514063,0.277778,0.110937,206985
5205,5,0.863889,0.514063,0.261111,0.110937,206986
5678,5,0.869444,0.510547,0.252778,0.110156,206987
7012,5,0.875694,0.5125,0.234722,0.109375,206988
6546,5,0.886111,0.512891,0.219444,0.111719,206989
5019,5,0.893056,0.511328,0.208333,0.111719,206990
4568,5,0.897917,0.512109,0.195833,0.111719,206991
5191,5,0.904167,0.511328,0.183333,0.108594,206992
5259,5,0.352083,0.521094,0.3375,0.090625,209647
6625,5,0.10625,0.513672,0.206944,0.0898438,209660
9084,5,0.899306,0.530469,0.201389,0.13125,210620
9270,5,0.872917,0.533203,0.245833,0.127344,210622
9903,5,0.866667,0.530078,0.263889,0.128906,210623
10844,5,0.855556,0.530078,0.286111,0.124219,210624
11496,5,0.847917,0.530859,0.295833,0.130469,210625
10719,5,0.8375,0.528906,0.316667,0.13125,210626
10030,5,0.829861,0.528516,0.331944,0.128906,210627
63,5,0.821528,0.528906,0.354167,0.129688,210628
735,5,0.809722,0.524609,0.372222,0.127344,210629
10826,5,0.798611,0.525391,0.388889,0.127344,210630
11503,5,0.786111,0.525391,0.4,0.127344,210631
10700,5,0.780556,0.524609,0.425,0.127344,210632
10064,5,0.770833,0.525,0.452778,0.125,210633
9103,5,0.763194,0.524609,0.473611,0.128906,210634
8509,5,0.753472,0.524609,0.490278,0.139844,210635
9290,5,0.74375,0.521875,0.5125,0.129688,210636
9871,5,0.733333,0.525,0.533333,0.132812,210637
3079,5,0.722222,0.523438,0.555556,0.135937,210638
2516,5,0.710417,0.525,0.579167,0.1375,210639
7032,5,0.702778,0.525781,0.591667,0.135937,210640
6521,5,0.695833,0.525781,0.605556,0.140625,210641
5880,5,0.684028,0.523047,0.620833,0.136719,210642
6351,5,0.672917,0.523828,0.631944,0.136719,210643
7172,5,0.661806,0.520703,0.676389,0.136719,210644
7718,5,0.655556,0.519922,0.688889,0.133594,210645
8350,5,0.645139,0.521875,0.709722,0.1375,210646
7828,5,0.632639,0.51875,0.734722,0.1375,210647
3908,5,0.622222,0.519531,0.755556,0.1375,210648
4418,5,0.610417,0.521875,0.765278,0.134375,210649
7177,5,0.601389,0.519141,0.780556,0.139844,210650
7693,5,0.584722,0.517578,0.780556,0.133594,210651
8379,5,0.569444,0.517969,0.788889,0.132812,210652
7816,5,0.547917,0.515625,0.798611,0.139062,210653
7027,5,0.520833,0.512891,0.772222,0.132031,210654
6547,5,0.499306,0.515234,0.759722,0.135156,210655
5849,5,0.486111,0.514844,0.755556,0.140625,210656
6365,5,0.464583,0.512891,0.759722,0.135156,210657
5034,5,0.436111,0.515234,0.783333,0.132031,210658
4552,5,0.411111,0.512891,0.777778,0.136719,210659
3912,5,0.397917,0.513672,0.759722,0.132031,210660
4399,5,0.379861,0.513672,0.745833,0.130469,210661
3757,5,0.360417,0.511719,0.720833,0.129688,210662
3288,5,0.355556,0.512109,0.711111,0.128906,210663
5062,5,0.343056,0.513281,0.686111,0.128125,210664
4527,5,0.335417,0.510938,0.670833,0.128125,210665
5168,5,0.326389,0.510156,0.652778,0.123438,210666
5698,5,0.316667,0.513281,0.633333,0.128125,210667
7058,5,0.30625,0.509375,0.6125,0.13125,210668
6514,5,0.297222,0.508594,0.594444,0.129688,210669
5036,5,0.293056,0.510547,0.569444,0.128906,210670
4535,5,0.285417,0.510547,0.565278,0.135156,210671
5165,5,0.275,0.508984,0.55,0.130469,210672
5722,5,0.265278,0.511719,0.530556,0.13125,210673
3939,5,0.253472,0.508203,0.506944,0.130469,210674
4390,5,0.245139,0.504687,0.490278,0.126563,210675
3762,5,0.232639,0.507422,0.465278,0.121094,210676
3265,5,0.227083,0.507031,0.448611,0.123438,210677
7202,5,0.21875,0.503125,0.4375,0.125,210678
7686,5,0.210417,0.505859,0.418056,0.125781,210679
6409,5,0.200694,0.506641,0.398611,0.127344,210680
5817,5,0.191667,0.505078,0.377778,0.127344,210681
6475,5,0.183333,0.507422,0.358333,0.125781,210682
7087,5,0.174306,0.506641,0.348611,0.125781,210683
7774,5,0.171528,0.503906,0.3375,0.125,210684
8409,5,0.160417,0.505859,0.315278,0.127344,210685
7763,5,0.149306,0.505078,0.295833,0.125781,210686
7124,5,0.140278,0.501172,0.280556,0.124219,210687
3193,5,0.130556,0.500781,0.261111,0.121875,210688
3836,5,0.124306,0.505859,0.243056,0.122656,210689
7771,5,0.113889,0.500781,0.219444,0.117188,210690
8419,5,0.106944,0.499609,0.211111,0.116406,210691
7746,5,0.0972222,0.503516,0.191667,0.114844,210692
7133,5,0.0881944,0.500391,0.173611,0.114844,210693
5264,5,0.89375,0.528125,0.2125,0.129688,216015
4613,5,0.877083,0.530078,0.243056,0.133594,216016
4968,5,0.8625,0.525781,0.272222,0.129688,216017
6304,5,0.845139,0.527344,0.304167,0.129688,216018
5923,5,0.830556,0.524219,0.330556,0.129688,216019
7909,5,0.815972,0.518359,0.359722,0.121094,216020
8273,5,0.802083,0.523047,0.395833,0.125781,216021
7612,5,0.785417,0.522266,0.420833,0.124219,216022
7270,5,0.768056,0.517578,0.447222,0.121094,216023
6283,5,0.754167,0.520703,0.486111,0.121094,216024
5944,5,0.743056,0.519141,0.513889,0.122656,216025
6620,5,0.73125,0.515234,0.5375,0.122656,216026
6934,5,0.713889,0.519141,0.572222,0.125781,216027
5608,5,0.701389,0.525,0.597222,0.139062,216028
5279,5,0.689583,0.520312,0.615278,0.128125,216029
6266,5,0.675,0.521484,0.644444,0.130469,216030
5946,5,0.655556,0.519531,0.688889,0.134375,216031
6613,5,0.645833,0.516797,0.708333,0.125781,216032
6956,5,0.622917,0.517578,0.754167,0.132031,216033
6955,5,0.872917,0.532031,0.254167,0.1125,216033
7924,5,0.607639,0.514063,0.784722,0.129688,216034
8271,5,0.590278,0.512891,0.777778,0.130469,216035
7620,5,0.561111,0.516406,0.780556,0.129688,216036
7254,5,0.534722,0.514063,0.763889,0.132812,216037
3341,5,0.502083,0.512891,0.754167,0.127344,216038
3697,5,0.46875,0.513672,0.751389,0.130469,216039
10143,5,0.432639,0.510938,0.7625,0.1375,216040
10608,5,0.397917,0.511719,0.7625,0.132812,216041
11418,5,0.384722,0.509766,0.752778,0.125781,216042
10921,5,0.365972,0.507812,0.731944,0.128125,216043
9801,5,0.349306,0.506641,0.698611,0.124219,216044
9373,5,0.338194,0.508984,0.665278,0.119531,216045
8591,5,0.323611,0.507031,0.638889,0.125,216046
9010,5,0.302778,0.505859,0.602778,0.127344,216047
2222,5,0.290278,0.507422,0.572222,0.124219,216048
1787,5,0.279861,0.503516,0.543056,0.121094,216049
9804,5,0.267361,0.507031,0.526389,0.120312,216050
9359,5,0.252083,0.507031,0.504167,0.120312,216051
8610,5,0.239583,0.503906,0.479167,0.120312,216052
8998,5,0.225694,0.501953,0.451389,0.121094,216053
10138,5,0.211806,0.505859,0.423611,0.121094,216054
10625,5,0.2,0.502344,0.4,0.123438,216055
11403,5,0.188194,0.503125,0.376389,0.120312,216056
10931,5,0.179861,0.505469,0.356944,0.117188,216057
975,5,0.168056,0.503516,0.325,0.116406,216058
1430,5,0.147222,0.498828,0.288889,0.116406,216059
2232,5,0.134722,0.503906,0.269444,0.115625,216060
1766,5,0.123611,0.498437,0.241667,0.114063,216061
2565,5,0.110417,0.495313,0.215278,0.1125,216062
3029,5,0.0979167,0.499609,0.193056,0.108594,216063
1000,5,0.0826389,0.497266,0.1625,0.108594,216064
6595,5,0.913194,0.528906,0.173611,0.13125,218037
5621,5,0.892361,0.530078,0.209722,0.135156,218039
9327,5,0.883333,0.525781,0.225,0.129688,218040
9831,5,0.872917,0.527734,0.243056,0.128906,218041
8585,5,0.85,0.523828,0.291667,0.127344,218043
10603,5,0.842361,0.524609,0.304167,0.124219,218044
10164,5,0.83125,0.525391,0.323611,0.130469,218045
10950,5,0.823611,0.521875,0.344444,0.128125,218046
11379,5,0.811111,0.519531,0.372222,0.128125,218047
1403,5,0.804861,0.522266,0.3875,0.124219,218048
1003,5,0.789583,0.518359,0.415278,0.127344,218049
10576,5,0.780556,0.520703,0.430556,0.130469,218050
10175,5,0.76875,0.522656,0.456944,0.134375,218051
10949,5,0.763889,0.520312,0.472222,0.134375,218052
11397,5,0.753472,0.521875,0.493056,0.135937,218053
9353,5,0.74375,0.524219,0.5125,0.140625,218054
9823,5,0.7375,0.519922,0.522222,0.135156,218055
9029,5,0.725694,0.519922,0.548611,0.136719,218056
8568,5,0.709028,0.521094,0.581944,0.139062,218057
1758,5,0.702083,0.520312,0.5875,0.142188,218058
2249,5,0.691667,0.520312,0.602778,0.134375,218059
1434,5,0.688194,0.519141,0.623611,0.136719,218060
959,5,0.671528,0.517969,0.645833,0.142188,218061
190,5,0.666667,0.516406,0.658333,0.135937,218062
612,5,0.652083,0.517187,0.679167,0.140625,218063
1789,5,0.64375,0.514453,0.684722,0.139844,218064
2220,5,0.622917,0.515234,0.698611,0.136719,218065
2986,5,0.602778,0.515234,0.7,0.136719,218066
2599,5,0.584028,0.514063,0.701389,0.134375,218067
9377,5,0.561111,0.514453,0.694444,0.133594,218068
9797,5,0.541667,0.514844,0.688889,0.134375,218069
1793,5,0.519444,0.5125,0.683333,0.135937,218070
2205,5,0.504861,0.512109,0.6875,0.135156,218071
3010,5,0.485417,0.512891,0.679167,0.135156,218072
2584,5,0.470833,0.511719,0.663889,0.135937,218073
1427,5,0.452778,0.511719,0.65,0.134375,218074
976,5,0.428472,0.512109,0.659722,0.135156,218075
163,5,0.408333,0.510938,0.655556,0.1375,218076
626,5,0.379167,0.509375,0.677778,0.129688,218077
10622,5,0.365972,0.509766,0.676389,0.132031,218078
10141,5,0.342361,0.507812,0.670833,0.13125,218079
8547,5,0.333333,0.508984,0.652778,0.127344,218080
9064,5,0.320833,0.510547,0.641667,0.130469,218081
9860,5,0.313889,0.50625,0.627778,0.132812,218082
9303,5,0.302083,0.505078,0.604167,0.130469,218083
11424,5,0.295833,0.508203,0.588889,0.130469,218084
10907,5,0.284028,0.504297,0.568056,0.128906,218085
10122,5,0.274306,0.505078,0.548611,0.127344,218086
10640,5,0.263194,0.50625,0.526389,0.126563,218087
646,5,0.255556,0.504297,0.511111,0.128906,218088
146,5,0.247222,0.503125,0.494444,0.125,218089
11435,5,0.235417,0.504687,0.465278,0.13125,218090
10904,5,0.226389,0.500781,0.45,0.126563,218091
10124,5,0.218056,0.500781,0.436111,0.126563,218092
10631,5,0.208333,0.505078,0.416667,0.125781,218093
8535,5,0.202083,0.501172,0.401389,0.127344,218094
9068,5,0.191667,0.501562,0.383333,0.123438,218095
9858,5,0.184028,0.504297,0.3625,0.124219,218096
9312,5,0.178472,0.502734,0.351389,0.127344,218097
2538,5,0.171528,0.501172,0.334722,0.122656,218098
3050,5,0.156944,0.503516,0.308333,0.124219,218099
1346,5,0.149306,0.500781,0.293056,0.121875,218100
1060,5,0.138889,0.499609,0.277778,0.119531,218101
232,5,0.130556,0.500781,0.258333,0.11875,218102
550,5,0.122917,0.499609,0.243056,0.119531,218103
1866,5,0.113194,0.497656,0.220833,0.117188,218104
2128,5,0.106944,0.499219,0.208333,0.115625,218105
2939,5,0.0986111,0.498828,0.194444,0.113281,218106
9206,5,0.125,0.479688,0.247222,0.109375,219835
8425,5,0.131944,0.483594,0.255556,0.107813,219836
9180,5,0.138889,0.482812,0.272222,0.110937,219837
2400,5,0.143056,0.48125,0.277778,0.109375,219838
1614,5,0.152083,0.483203,0.295833,0.108594,219839
6431,5,0.159028,0.482422,0.318056,0.111719,219840
5788,5,0.164583,0.481641,0.323611,0.108594,219841
6453,5,0.179167,0.484375,0.355556,0.110937,219842
7116,5,0.179861,0.483984,0.354167,0.111719,219843
7803,5,0.182639,0.480859,0.3625,0.111719,219844
8388,5,0.190972,0.485938,0.381944,0.110937,219845
7738,5,0.200694,0.487109,0.393056,0.108594,219846
7139,5,0.206944,0.482422,0.408333,0.113281,219847
3225,5,0.215278,0.485938,0.425,0.107813,219848
3817,5,0.223611,0.487891,0.444444,0.110156,219849
7789,5,0.229167,0.483594,0.455556,0.110937,219850
8393,5,0.234722,0.485547,0.466667,0.110156,219851
7728,5,0.240278,0.487109,0.480556,0.108594,219852
7157,5,0.247222,0.484766,0.494444,0.108594,219853
6446,5,0.25625,0.485938,0.506944,0.110937,219854
5782,5,0.265278,0.490234,0.525,0.113281,219855
6464,5,0.272222,0.486328,0.541667,0.114844,219856
7096,5,0.278472,0.487109,0.554167,0.113281,219857
5761,5,0.284028,0.487891,0.565278,0.111719,219858
5122,5,0.289583,0.485938,0.573611,0.1125,219859
3205,5,0.296528,0.483594,0.584722,0.110937,219860
3823,5,0.305556,0.488672,0.591667,0.108594,219861
4471,5,0.327778,0.486328,0.605556,0.116406,219862
3857,5,0.339583,0.485156,0.601389,0.1125,219863
5731,5,0.352083,0.489453,0.6125,0.110156,219864
5153,5,0.36875,0.491797,0.6125,0.113281,219865
4496,5,0.388889,0.491016,0.597222,0.111719,219866
5074,5,0.408333,0.493359,0.583333,0.111719,219867
6422,5,0.420139,0.495313,0.590278,0.120312,219868
5807,5,0.43125,0.494141,0.595833,0.121094,219869
5740,5,0.445139,0.496094,0.601389,0.120312,219870
5129,5,0.457639,0.496094,0.601389,0.11875,219871
4512,5,0.475,0.495703,0.602778,0.122656,219872
5071,5,0.490278,0.496484,0.605556,0.116406,219873
3196,5,0.503472,0.498437,0.609722,0.120312,219874
3847,5,0.520139,0.498828,0.623611,0.121094,219875
4457,5,0.533333,0.498437,0.625,0.121875,219876
3861,5,0.545833,0.500391,0.625,0.121094,219877
7781,5,0.559028,0.501172,0.618056,0.124219,219878
8412,5,0.577778,0.501562,0.619444,0.123438,219879
7068,5,0.594444,0.500391,0.636111,0.119531,219880
6499,5,0.614583,0.503125,0.634722,0.125,219881
5841,5,0.626389,0.501172,0.638889,0.127344,219882
6379,5,0.636111,0.503125,0.636111,0.121875,219883
7200,5,0.647222,0.505078,0.638889,0.122656,219884
7678,5,0.654861,0.504687,0.645833,0.128125,219885
8322,5,0.665972,0.503906,0.620833,0.125,219886
7870,5,0.692361,0.507031,0.6125,0.121875,219887
3929,5,0.701389,0.507031,0.597222,0.128125,219888
4385,5,0.703472,0.506641,0.590278,0.124219,219889
7214,5,0.713194,0.50625,0.568056,0.121875,219890
7672,5,0.720833,0.507031,0.555556,0.128125,219891
8336,5,0.731944,0.50625,0.533333,0.128125,219892
