,class,x,y,w,h,frameNo
6980,5,0.442361,0.426172,0.365278,0.0960938,359126
6796,5,0.458333,0.427734,0.344444,0.0976562,359127
3280,5,0.482639,0.425,0.3875,0.0953125,359129
7408,5,0.475694,0.429688,0.381944,0.0984375,359130
7590,5,0.482639,0.425,0.404167,0.096875,359131
6997,5,0.493056,0.430078,0.394444,0.0992187,359132
5787,5,0.509028,0.428906,0.404167,0.1,359134
5564,5,0.509028,0.421875,0.426389,0.1125,359135
6158,5,0.492361,0.425391,0.493056,0.100781,359136
6406,5,0.519444,0.434766,0.436111,0.0976562,359137
5152,5,0.529861,0.425781,0.445833,0.103125,359138
4939,5,0.540278,0.427344,0.447222,0.1,359139
9014,5,0.531944,0.423828,0.538889,0.111719,359140
8720,5,0.545139,0.426953,0.493056,0.102344,359141
8000,5,0.550694,0.421875,0.534722,0.110937,359142
8302,5,0.556944,0.429297,0.513889,0.0992187,359143
9725,5,0.573611,0.427734,0.552778,0.0992187,359145
10456,5,0.578472,0.430859,0.554167,0.0992187,359146
10194,5,0.598611,0.424219,0.588889,0.1125,359147
977,5,0.602083,0.430469,0.5625,0.1,359148
1236,5,0.622917,0.423438,0.5875,0.109375,359149
9466,5,0.627083,0.425,0.573611,0.10625,359150
9729,5,0.648611,0.422656,0.602778,0.11875,359151
10446,5,0.65,0.430078,0.575,0.103906,359152
10217,5,0.660417,0.428125,0.601389,0.109375,359153
9024,5,0.668056,0.426562,0.630556,0.103125,359154
8717,5,0.69375,0.429688,0.576389,0.103125,359155
8012,5,0.709028,0.423828,0.579167,0.119531,359156
8277,5,0.716667,0.431641,0.561111,0.108594,359157
1697,5,0.720139,0.427734,0.559722,0.107031,359159
960,5,0.725694,0.432422,0.543056,0.108594,359160
1240,5,0.734722,0.431641,0.530556,0.107031,359161
527,5,0.738889,0.432031,0.522222,0.104687,359162
222,5,0.747222,0.427344,0.505556,0.11875,359163
1942,5,0.75,0.433594,0.5,0.109375,359164
2395,5,0.759028,0.430078,0.479167,0.108594,359166
2665,5,0.761806,0.422656,0.473611,0.115625,359167
9005,5,0.76875,0.428125,0.456944,0.101562,359168
8740,5,0.779167,0.433594,0.438889,0.103125,359169
1953,5,0.784028,0.430469,0.423611,0.101562,359170
1700,5,0.788889,0.428906,0.413889,0.103125,359171
2409,5,0.788889,0.426172,0.4,0.114844,359172
2664,5,0.801389,0.432422,0.391667,0.102344,359173
952,5,0.804861,0.429688,0.379167,0.110937,359174
1259,5,0.809028,0.428906,0.370833,0.104687,359175
509,5,0.8125,0.431641,0.366667,0.110156,359176
226,5,0.823611,0.428906,0.347222,0.103125,359177
9457,5,0.819444,0.433984,0.358333,0.108594,359178
9745,5,0.838889,0.428906,0.316667,0.115625,359179
8321,5,0.8375,0.430859,0.319444,0.110156,359180
7976,5,0.85,0.429688,0.288889,0.103125,359181
8692,5,0.858333,0.433203,0.272222,0.108594,359182
9045,5,0.866667,0.433594,0.261111,0.110937,359183
10158,5,0.877083,0.426562,0.245833,0.115625,359184
10499,5,0.879167,0.432813,0.241667,0.109375,359185
9764,5,0.888194,0.421484,0.223611,0.116406,359186
9437,5,0.893056,0.432422,0.213889,0.107031,359187
200,5,0.898611,0.427734,0.197222,0.105469,359188
537,5,0.90625,0.428906,0.179167,0.104687,359189
10165,5,0.913889,0.433984,0.169444,0.105469,359190
10496,5,0.923611,0.422266,0.144444,0.114844,359191
9773,5,0.926389,0.432813,0.138889,0.104687,359192
9419,5,0.938889,0.410547,0.113889,0.147656,359193
8315,5,0.9375,0.430078,0.119444,0.108594,359194
1404,5,0.932639,0.414062,0.129167,0.195312,361978
2214,5,0.909722,0.448438,0.180556,0.125,361980
2157,5,0.884028,0.451953,0.231944,0.133594,361982
720,5,0.859028,0.451562,0.279167,0.13125,361984
20,5,0.851389,0.442578,0.291667,0.136719,361985
733,5,0.832639,0.446484,0.329167,0.133594,361986
1467,5,0.822917,0.449609,0.351389,0.130469,361987
10680,5,0.802778,0.440625,0.386111,0.140625,361988
9986,5,0.797222,0.446875,0.405556,0.129688,361989
721,5,0.785417,0.441016,0.426389,0.138281,361990
3,5,0.774306,0.447656,0.451389,0.13125,361991
753,5,0.761111,0.448438,0.477778,0.128125,361992
1463,5,0.743056,0.445703,0.513889,0.132031,361993
2211,5,0.736111,0.442969,0.527778,0.13125,361994
2870,5,0.736111,0.440234,0.527778,0.142969,361995
2140,5,0.723611,0.451562,0.552778,0.129688,361996
1510,5,0.715972,0.441406,0.568056,0.135937,361997
7846,5,0.70625,0.45,0.5875,0.132812,361998
8454,5,0.695139,0.450391,0.601389,0.132031,361999
5449,5,0.677083,0.441406,0.645833,0.134375,362000
5885,5,0.673611,0.448047,0.652778,0.125781,362001
6488,5,0.658333,0.442187,0.683333,0.140625,362002
6084,5,0.65625,0.446875,0.6875,0.129688,362003
7699,5,0.644444,0.450391,0.711111,0.132031,362004
7294,5,0.638889,0.444922,0.722222,0.133594,362005
6699,5,0.623611,0.448438,0.725,0.128125,362006
7078,5,0.625694,0.442187,0.698611,0.1375,362007
3386,5,0.604861,0.445703,0.681944,0.127344,362008
3022,5,0.586111,0.446875,0.680556,0.128125,362009
7691,5,0.570833,0.442578,0.658333,0.125781,362010
7295,5,0.545833,0.450391,0.627778,0.127344,362011
6695,5,0.539583,0.440625,0.640278,0.134375,362012
7090,5,0.522222,0.447266,0.6,0.121094,362013
5461,5,0.511111,0.446484,0.586111,0.127344,362014
5882,5,0.475694,0.444141,0.590278,0.121094,362015
6492,5,0.500694,0.446094,0.504167,0.121875,362016
6072,5,0.49375,0.440625,0.495833,0.125,362017
4846,5,0.482639,0.446875,0.451389,0.120312,362018
5250,5,0.477083,0.439063,0.440278,0.128125,362019
3408,5,0.464583,0.446484,0.429167,0.117969,362020
2995,5,0.461806,0.442578,0.415278,0.122656,362021
3621,5,0.434722,0.442187,0.386111,0.121875,362022
4018,5,0.417361,0.44375,0.368056,0.120312,362023
4860,5,0.403472,0.441406,0.365278,0.128125,362024
5231,5,0.393056,0.44375,0.341667,0.115625,362025
4611,5,0.369444,0.441797,0.35,0.122656,362026
4243,5,0.353472,0.440234,0.331944,0.121094,362027
5479,5,0.344444,0.445703,0.319444,0.116406,362028
4865,5,0.311806,0.445312,0.304167,0.110937,362030
4619,5,0.280556,0.44375,0.3,0.114063,362032
3005,5,0.257639,0.444922,0.2375,0.111719,362035
1981,5,0.963889,0.450781,0.0722222,0.128125,364226
7992,5,0.939583,0.450781,0.1125,0.121875,364228
2367,5,0.917361,0.453516,0.159722,0.125781,364230
2697,5,0.911806,0.449219,0.176389,0.126563,364231
1998,5,0.896528,0.455469,0.201389,0.125,364232
1669,5,0.889583,0.445312,0.215278,0.132812,364233
547,5,0.878472,0.453516,0.243056,0.128906,364234
192,5,0.870139,0.44375,0.259722,0.135937,364235
912,5,0.853472,0.450781,0.2875,0.129688,364236
1287,5,0.847222,0.45,0.294444,0.135937,364237
10147,5,0.824306,0.448438,0.343056,0.125,364239
3952,5,0.808333,0.442578,0.377778,0.136719,364240
3681,5,0.802083,0.449609,0.393056,0.128906,364241
3062,5,0.790972,0.446484,0.418056,0.125781,364242
3348,5,0.788194,0.449609,0.423611,0.124219,364243
4306,5,0.768056,0.448047,0.463889,0.133594,364244
4558,5,0.761806,0.449219,0.476389,0.126563,364245
5168,5,0.751389,0.444531,0.497222,0.139062,364246
4911,5,0.746528,0.450391,0.506944,0.125781,364247
6149,5,0.735417,0.447266,0.529167,0.136719,364248
6421,5,0.724306,0.449609,0.551389,0.130469,364249
4285,5,0.715278,0.451953,0.561111,0.128906,364250
4566,5,0.70625,0.444922,0.5875,0.142969,364251
5166,5,0.693056,0.45,0.6,0.13125,364252
4929,5,0.683333,0.444531,0.627778,0.1375,364253
3973,5,0.677778,0.450391,0.638889,0.130469,364254
3672,5,0.670139,0.449609,0.659722,0.121094,364255
3064,5,0.659722,0.44375,0.680556,0.142188,364256
3333,5,0.65,0.452344,0.688889,0.132812,364257
7044,5,0.638889,0.443359,0.722222,0.136719,364258
6735,5,0.640278,0.452344,0.719444,0.128125,364259
6141,5,0.640278,0.442578,0.688889,0.133594,364260
6425,5,0.635417,0.448438,0.6875,0.13125,364261
5831,5,0.604861,0.448438,0.701389,0.132812,364262
5517,5,0.615972,0.440625,0.704167,0.134375,364263
7027,5,0.571528,0.449609,0.643056,0.124219,364264
6753,5,0.559028,0.441797,0.668056,0.136719,364265
7348,5,0.552778,0.446094,0.644444,0.125,364266
7642,5,0.527778,0.444922,0.647222,0.130469,364267
3947,5,0.513194,0.446484,0.629167,0.127344,364268
3694,5,0.502778,0.447266,0.594444,0.121094,364269
7030,5,0.520833,0.445312,0.561111,0.135937,364270
6741,5,0.483333,0.447266,0.575,0.121094,364271
7368,5,0.497917,0.442187,0.506944,0.126563,364272
7635,5,0.443056,0.446484,0.569444,0.125781,364273
6139,5,0.485417,0.444141,0.468056,0.128906,364274
6438,5,0.450694,0.446094,0.470833,0.126563,364275
5811,5,0.468056,0.444141,0.422222,0.124219,364276
5527,5,0.460417,0.442578,0.409722,0.124219,364277
4280,5,0.438889,0.445312,0.422222,0.123438,364278
4581,5,0.434722,0.442969,0.375,0.121875,364279
3313,5,0.413194,0.443359,0.373611,0.119531,364280
3090,5,0.401389,0.441016,0.369444,0.130469,364281
3714,5,0.3875,0.44375,0.352778,0.120312,364282
3919,5,0.369444,0.44375,0.363889,0.125,364283
4949,5,0.357639,0.444141,0.345833,0.117969,364284
4519,5,0.33125,0.445703,0.329167,0.114844,364286
10486,5,0.394444,0.433984,0.252778,0.0914062,367719
3896,5,0.908333,0.452734,0.183333,0.127344,369943
5149,5,0.895833,0.45,0.208333,0.126563,369945
4321,5,0.883333,0.451562,0.233333,0.129688,369947
5558,5,0.879861,0.451172,0.240278,0.125781,369948
5780,5,0.874306,0.446875,0.251389,0.129688,369949
4946,5,0.863889,0.447656,0.272222,0.128125,369950
5142,5,0.863194,0.442578,0.273611,0.138281,369951
4543,5,0.85,0.446094,0.291667,0.126563,369952
4311,5,0.850694,0.447266,0.293056,0.135156,369953
3275,5,0.838194,0.447266,0.315278,0.128906,369954
3120,5,0.832639,0.451562,0.323611,0.126563,369955
3735,5,0.825,0.444141,0.344444,0.135156,369956
3909,5,0.818056,0.446484,0.355556,0.127344,369957
7598,5,0.810417,0.441016,0.373611,0.138281,369958
7393,5,0.806944,0.446094,0.380556,0.128125,369959
5580,5,0.798611,0.448047,0.397222,0.127344,369960
5770,5,0.7875,0.446094,0.422222,0.126563,369961
6369,5,0.775694,0.444141,0.445833,0.133594,369962
6199,5,0.765278,0.444141,0.469444,0.128906,369963
7621,5,0.774306,0.448438,0.451389,0.123438,369964
7373,5,0.768056,0.449609,0.463889,0.128906,369965
6777,5,0.763889,0.449219,0.472222,0.132812,369966
7009,5,0.755556,0.442187,0.488889,0.140625,369967
3295,5,0.751389,0.450781,0.497222,0.13125,369968
3097,5,0.744444,0.445703,0.511111,0.135156,369969
7615,5,0.744444,0.451562,0.511111,0.13125,369970
7387,5,0.740278,0.45,0.519444,0.132812,369971
6759,5,0.731944,0.446094,0.533333,0.14375,369972
7018,5,0.724306,0.449609,0.543056,0.130469,369973
5758,5,0.71875,0.444531,0.551389,0.135937,369975
6389,5,0.713889,0.451953,0.563889,0.130469,369976
6187,5,0.698611,0.444531,0.6,0.1375,369977
4953,5,0.695139,0.448047,0.598611,0.130469,369978
5131,5,0.679861,0.444531,0.640278,0.142188,369979
3937,5,0.685417,0.445703,0.626389,0.130469,369980
3698,5,0.676389,0.453906,0.647222,0.123438,369981
3079,5,0.669444,0.444141,0.658333,0.130469,369982
3325,5,0.665972,0.446484,0.668056,0.125781,369983
4281,5,0.655556,0.441016,0.688889,0.141406,369984
4580,5,0.651389,0.444141,0.677778,0.130469,369985
5190,5,0.630556,0.442969,0.705556,0.1375,369986
4896,5,0.629861,0.446875,0.679167,0.126563,369987
6134,5,0.609722,0.444922,0.669444,0.127344,369988
6442,5,0.611111,0.442578,0.683333,0.138281,369989
4270,5,0.599306,0.444531,0.643056,0.128125,369990
4585,5,0.586806,0.440234,0.6875,0.135156,369991
5186,5,0.575694,0.446875,0.620833,0.125,369992
4905,5,0.561111,0.441016,0.647222,0.127344,369993
3950,5,0.556944,0.448438,0.630556,0.125,369994
3691,5,0.542361,0.446484,0.623611,0.121094,369995
3083,5,0.536111,0.446094,0.613889,0.128125,369996
3315,5,0.528472,0.446484,0.584722,0.122656,369997
6754,5,0.509028,0.446875,0.576389,0.125,369999
5606,5,0.485417,0.448047,0.5875,0.119531,370000
5744,5,0.482639,0.446094,0.565278,0.120312,370001
6361,5,0.463889,0.446875,0.594444,0.123438,370002
6207,5,0.466667,0.447266,0.566667,0.121094,370003
7547,5,0.457639,0.446875,0.551389,0.120312,370004
7453,5,0.454861,0.447266,0.531944,0.117969,370005
6840,5,0.445139,0.446484,0.5125,0.125781,370006
6948,5,0.447917,0.445312,0.498611,0.125,370007
3246,5,0.438889,0.442969,0.480556,0.121875,370008
7559,5,0.436806,0.442969,0.470833,0.120312,370010
7448,5,0.446528,0.441797,0.393056,0.122656,370011
6841,5,0.415972,0.44375,0.4375,0.120312,370012
6931,5,0.428472,0.444141,0.3875,0.121094,370013
5591,5,0.43125,0.4375,0.390278,0.126563,370014
5750,5,0.410417,0.444531,0.356944,0.117188,370015
6360,5,0.397222,0.442187,0.372222,0.125,370016
6220,5,0.404861,0.442969,0.334722,0.120312,370017
4980,5,0.386111,0.444531,0.35,0.11875,370018
5100,5,0.385417,0.441016,0.318056,0.119531,370019
3263,5,0.380556,0.442969,0.311111,0.120312,370020
3743,5,0.357639,0.443359,0.3125,0.119531,370022
4997,5,0.345833,0.444531,0.297222,0.115625,370024
5084,5,0.330556,0.441406,0.308333,0.120312,370025
4488,5,0.322917,0.442187,0.301389,0.117188,370026
8170,5,0.9,0.448438,0.2,0.126563,371397
1810,5,0.883333,0.445703,0.230556,0.127344,371399
1736,5,0.879861,0.442187,0.240278,0.134375,371400
1931,5,0.867361,0.441406,0.2625,0.129688,371401
2614,5,0.856944,0.449219,0.283333,0.129688,371402
1174,5,0.845139,0.444531,0.304167,0.134375,371404
1019,5,0.836806,0.441797,0.320833,0.141406,371405
318,5,0.822222,0.443359,0.35,0.133594,371406
434,5,0.813194,0.445312,0.370833,0.128125,371407
9657,5,0.805556,0.441406,0.383333,0.134375,371408
9532,5,0.802778,0.444922,0.394444,0.125781,371409
1169,5,0.788194,0.437891,0.418056,0.142969,371410
1044,5,0.786111,0.447656,0.427778,0.126563,371411
282,5,0.770139,0.438672,0.459722,0.141406,371412
446,5,0.765972,0.444141,0.468056,0.133594,371413
1739,5,0.75625,0.435547,0.4875,0.144531,371414
1907,5,0.743056,0.444141,0.513889,0.139844,371415
2653,5,0.745139,0.446484,0.509722,0.135156,371416
2428,5,0.739583,0.442578,0.520833,0.136719,371417
8763,5,0.734722,0.449219,0.530556,0.132812,371418
8973,5,0.727778,0.441797,0.544444,0.142969,371419
9714,5,0.720833,0.445312,0.552778,0.134375,371420
9496,5,0.714583,0.446094,0.565278,0.140625,371421
10239,5,0.701389,0.44375,0.594444,0.134375,371422
10407,5,0.690972,0.449609,0.6125,0.130469,371423
8786,5,0.679167,0.441016,0.638889,0.142969,371424
8949,5,0.674306,0.444531,0.634722,0.129688,371425
8210,5,0.664583,0.439453,0.654167,0.138281,371426
8099,5,0.661111,0.444922,0.666667,0.128906,371427
1772,5,0.65,0.446875,0.661111,0.126563,371428
1880,5,0.636806,0.440234,0.698611,0.144531,371429
8818,5,0.6125,0.444531,0.663889,0.123438,371430
8936,5,0.60625,0.440234,0.656944,0.133594,371431
8213,5,0.59375,0.442578,0.648611,0.125781,371432
8072,5,0.574306,0.444922,0.626389,0.122656,371433
9682,5,0.563889,0.4375,0.65,0.129688,371434
9508,5,0.545833,0.446875,0.619444,0.125,371435
10235,5,0.534722,0.441406,0.630556,0.132812,371436
10433,5,0.522222,0.450391,0.577778,0.111719,371437
1209,5,0.515278,0.443359,0.591667,0.127344,371438
988,5,0.50625,0.446484,0.573611,0.119531,371439
7569,5,0.477778,0.452344,0.580556,0.110937,371440
7440,5,0.475,0.448828,0.566667,0.114844,371441
6808,5,0.471528,0.444922,0.548611,0.119531,371442
6964,5,0.448611,0.44375,0.583333,0.128125,371443
5625,5,0.450694,0.445703,0.529167,0.121094,371444
5715,5,0.459028,0.44375,0.4875,0.123438,371445
6345,5,0.448611,0.444141,0.463889,0.119531,371446
6235,5,0.440278,0.444922,0.480556,0.125781,371447
4988,5,0.436806,0.442187,0.476389,0.121875,371448
5093,5,0.422917,0.445312,0.440278,0.11875,371449
5613,5,0.43125,0.441797,0.418056,0.127344,371450
5738,5,0.418056,0.444141,0.377778,0.119531,371451
6327,5,0.405556,0.443359,0.372222,0.117969,371452
6237,5,0.399306,0.442187,0.354167,0.120312,371453
7581,5,0.392361,0.442969,0.348611,0.11875,371454
6826,5,0.379167,0.445703,0.313889,0.117969,371456
3255,5,0.35625,0.443359,0.304167,0.117969,371458
3135,5,0.347222,0.444141,0.305556,0.117969,371459
6201,5,0.940278,0.421094,0.113889,0.178125,371692
7002,5,0.905556,0.416406,0.186111,0.190625,371696
6770,5,0.895833,0.417969,0.205556,0.190625,371697
3104,5,0.888194,0.416406,0.223611,0.190625,371698
3300,5,0.878472,0.415625,0.243056,0.195312,371699
4224,5,0.859722,0.424609,0.272222,0.178906,371701
4843,5,0.854167,0.415625,0.286111,0.190625,371702
5252,5,0.84375,0.417188,0.306944,0.190625,371703
3640,5,0.836111,0.416016,0.319444,0.188281,371704
3998,5,0.825,0.414062,0.344444,0.190625,371705
3392,5,0.820139,0.423047,0.354167,0.177344,371706
3012,5,0.8125,0.416406,0.369444,0.190625,371707
6698,5,0.8,0.421094,0.394444,0.176563,371708
7087,5,0.794444,0.417188,0.397222,0.189063,371709
3631,5,0.783333,0.417188,0.433333,0.18125,371710
4004,5,0.777778,0.417578,0.438889,0.188281,371711
3380,5,0.770139,0.416406,0.459722,0.1875,371712
3026,5,0.761111,0.424219,0.477778,0.175,371713
4638,5,0.756944,0.415625,0.486111,0.190625,371714
4217,5,0.748611,0.417578,0.502778,0.186719,371715
4854,5,0.74375,0.41875,0.5125,0.192188,371716
5235,5,0.736111,0.417578,0.527778,0.189844,371717
6489,5,0.729861,0.420312,0.540278,0.185937,371718
6083,5,0.716667,0.417969,0.566667,0.192188,371719
6685,5,0.715278,0.423438,0.569444,0.176563,371720
7716,5,0.705556,0.428516,0.583333,0.167969,371722
7280,5,0.685417,0.415625,0.618056,0.189063,371723
6471,5,0.684028,0.416797,0.629167,0.188281,371724
6098,5,0.676389,0.423828,0.647222,0.180469,371725
5468,5,0.665972,0.413281,0.659722,0.184375,371726
5869,5,0.663194,0.422656,0.670833,0.179688,371727
4621,5,0.655556,0.404297,0.683333,0.161719,371728
4239,5,0.654167,0.425391,0.686111,0.175781,371729
6088,5,0.642361,0.421484,0.715278,0.175781,371731
5478,5,0.647917,0.421875,0.704167,0.185937,371732
5867,5,0.64375,0.421875,0.7125,0.182812,371733
6682,5,0.639583,0.424609,0.676389,0.175781,371734
7101,5,0.634722,0.416797,0.683333,0.192969,371735
7703,5,0.606944,0.41875,0.686111,0.185937,371736
7283,5,0.602083,0.416016,0.648611,0.183594,371737
3625,5,0.601389,0.414844,0.663889,0.190625,371738
4014,5,0.579861,0.425781,0.654167,0.16875,371739
10059,5,0.593056,0.412891,0.627778,0.188281,371740
10585,5,0.553472,0.420703,0.623611,0.177344,371741
9861,5,0.549306,0.415234,0.626389,0.185156,371742
9342,5,0.536806,0.416406,0.623611,0.18125,371743
8381,5,0.524306,0.421484,0.595833,0.178906,371744
7920,5,0.518056,0.414062,0.619444,0.185937,371745
8627,5,0.5125,0.422656,0.555556,0.16875,371746
9100,5,0.529861,0.416406,0.504167,0.18125,371747
2772,5,0.511806,0.420312,0.4875,0.170312,371748
2309,5,0.502778,0.416797,0.469444,0.178906,371749
8360,5,0.497917,0.416797,0.470833,0.180469,371750
7927,5,0.490278,0.416797,0.45,0.175781,371751
8625,5,0.485417,0.413672,0.434722,0.180469,371752
9115,5,0.471528,0.424219,0.418056,0.165625,371753
10077,5,0.464583,0.416406,0.434722,0.179688,371754
10578,5,0.4625,0.41875,0.419444,0.175,371755
9863,5,0.4375,0.416406,0.397222,0.173438,371756
9327,5,0.429861,0.412891,0.404167,0.178906,371757
97,5,0.41875,0.423047,0.376389,0.161719,371758
639,5,0.404861,0.414453,0.390278,0.175781,371759
2791,5,0.397917,0.418359,0.365278,0.171094,371760
2280,5,0.38125,0.416797,0.370833,0.171094,371761
1591,5,0.372222,0.413672,0.366667,0.175781,371762
2074,5,0.360417,0.421094,0.354167,0.1625,371763
112,5,0.349306,0.413672,0.3625,0.175781,371764
619,5,0.338889,0.421875,0.344444,0.160938,371765
1340,5,0.333333,0.417188,0.338889,0.170312,371766
862,5,0.327778,0.416406,0.327778,0.16875,371767
10096,5,0.313889,0.419922,0.325,0.166406,371768
1362,5,0.285417,0.420312,0.276389,0.159375,371772
459,5,0.376389,0.429297,0.422222,0.103906,387385
1031,5,0.366667,0.428516,0.511111,0.105469,387387
10386,5,0.421528,0.427734,0.520833,0.100781,387389
303,5,0.465278,0.426953,0.425,0.100781,387390
425,5,0.489583,0.429297,0.415278,0.105469,387391
1184,5,0.458333,0.425,0.502778,0.10625,387392
1024,5,0.50625,0.421094,0.440278,0.115625,387393
2627,5,0.51875,0.426172,0.456944,0.105469,387394
2448,5,0.495139,0.424609,0.540278,0.108594,387395
1725,5,0.534028,0.425391,0.5125,0.110156,387396
1922,5,0.547222,0.426562,0.505556,0.101562,387397
8256,5,0.55625,0.426172,0.545833,0.110156,387398
8048,5,0.559028,0.426953,0.565278,0.105469,387399
8128,5,0.577778,0.425,0.580556,0.114063,387400
8161,5,0.586806,0.428125,0.565278,0.104687,387401
8887,5,0.60625,0.423047,0.593056,0.110156,387402
8870,5,0.628472,0.41875,0.593056,0.125,387403
10371,5,0.651389,0.423438,0.625,0.121875,387404
10290,5,0.661111,0.425781,0.605556,0.115625,387405
9559,5,0.678472,0.423047,0.634722,0.121094,387406
9632,5,0.697917,0.429297,0.598611,0.111719,387407
409,5,0.717361,0.428516,0.559722,0.119531,387408
334,5,0.719444,0.428906,0.558333,0.114063,387409
10350,5,0.724306,0.428125,0.551389,0.11875,387410
10296,5,0.738889,0.430469,0.516667,0.1125,387411
9650,5,0.752778,0.432031,0.491667,0.109375,387413
8143,5,0.750694,0.423047,0.4875,0.127344,387414
8155,5,0.768056,0.432422,0.458333,0.107031,387415
8893,5,0.774306,0.427734,0.440278,0.113281,387416
8852,5,0.785417,0.43125,0.420833,0.109375,387417
2519,5,0.792361,0.430859,0.404167,0.107031,387418
2553,5,0.805556,0.426172,0.377778,0.114844,387419
386,5,0.813194,0.43125,0.365278,0.10625,387420
342,5,0.815972,0.429688,0.356944,0.117188,387421
1095,5,0.834028,0.430078,0.320833,0.110156,387422
1115,5,0.842361,0.434766,0.306944,0.110156,387423
2487,5,0.85625,0.429297,0.279167,0.114844,387424
2585,5,0.864583,0.435156,0.259722,0.109375,387425
1859,5,0.878472,0.433203,0.240278,0.117969,387426
1794,5,0.885417,0.434766,0.226389,0.111719,387427
8121,5,0.899306,0.430469,0.195833,0.120312,387428
8181,5,0.906944,0.432031,0.180556,0.110937,387429
2499,5,0.919444,0.423438,0.155556,0.123438,387430
2559,5,0.927083,0.426953,0.1375,0.107031,387431
2328,5,0.946528,0.420312,0.104167,0.182812,394712
2751,5,0.935417,0.416016,0.126389,0.191406,394713
886,5,0.920139,0.415234,0.159722,0.189844,394714
1324,5,0.909722,0.417188,0.180556,0.192188,394715
127,5,0.883333,0.424219,0.233333,0.18125,394717
9374,5,0.872917,0.414062,0.251389,0.195312,394718
9828,5,0.856944,0.423828,0.277778,0.177344,394719
9094,5,0.849306,0.419531,0.293056,0.192188,394720
8639,5,0.832639,0.417188,0.329167,0.189063,394721
7941,5,0.81875,0.41875,0.354167,0.1875,394722
8352,5,0.807639,0.417969,0.381944,0.189063,394723
9393,5,0.799306,0.421094,0.398611,0.178125,394724
9802,5,0.786111,0.416016,0.422222,0.188281,394725
10521,5,0.772917,0.417188,0.448611,0.182812,394726
10138,5,0.766667,0.419531,0.466667,0.185937,394727
903,5,0.751389,0.415625,0.497222,0.190625,394728
1303,5,0.745833,0.420312,0.508333,0.1875,394729
9399,5,0.734722,0.418359,0.530556,0.189844,394730
9791,5,0.722917,0.421875,0.554167,0.192188,394731
10528,5,0.7125,0.418359,0.575,0.192969,394732
10132,5,0.708333,0.421484,0.577778,0.185156,394733
9088,5,0.686806,0.414844,0.626389,0.190625,394734
8649,5,0.683333,0.423828,0.630556,0.178906,394735
7935,5,0.668056,0.416016,0.663889,0.191406,394736
8357,5,0.659028,0.422266,0.681944,0.178906,394737
1611,5,0.645139,0.422656,0.706944,0.178125,394739
5853,5,0.646528,0.419531,0.706944,0.185937,394740
5490,5,0.647222,0.419531,0.705556,0.189063,394741
6102,5,0.622917,0.420703,0.684722,0.182031,394742
6464,5,0.614583,0.417578,0.673611,0.189844,394743
7335,5,0.593056,0.421484,0.636111,0.178906,394744
7659,5,0.5875,0.416406,0.630556,0.190625,394745
7057,5,0.558333,0.413672,0.636111,0.189844,394746
6722,5,0.538194,0.418359,0.620833,0.180469,394747
3043,5,0.529167,0.413281,0.613889,0.185937,394748
3364,5,0.539583,0.41875,0.5125,0.173438,394749
7325,5,0.532639,0.414844,0.501389,0.18125,394750
7667,5,0.515278,0.423828,0.45,0.167969,394751
7054,5,0.5,0.41875,0.447222,0.179688,394752
6726,5,0.479861,0.418359,0.4375,0.174219,394753
5860,5,0.465972,0.415625,0.434722,0.176563,394754
5484,5,0.459028,0.414453,0.4375,0.178906,394755
6107,5,0.432639,0.421094,0.398611,0.16875,394756
6460,5,0.415278,0.415234,0.391667,0.174219,394757
5211,5,0.399306,0.420703,0.370833,0.167969,394758
4877,5,0.377778,0.417578,0.380556,0.171094,394759
3032,5,0.360417,0.415625,0.3625,0.171875,394760
3370,5,0.346528,0.419922,0.345833,0.167969,394761
3992,5,0.3375,0.416406,0.333333,0.170312,394762
3648,5,0.331944,0.423828,0.302778,0.160156,394763
4892,5,0.29375,0.422266,0.273611,0.160156,394765
1609,5,0.396528,0.429297,0.181944,0.0882813,395341
898,5,0.394444,0.429297,0.35,0.0960938,395350
1299,5,0.414583,0.428125,0.334722,0.0984375,395351
584,5,0.426389,0.428125,0.330556,0.096875,395352
156,5,0.434722,0.426562,0.333333,0.096875,395353
2047,5,0.433333,0.428516,0.377778,0.100781,395354
1621,5,0.450694,0.426953,0.365278,0.100781,395355
2311,5,0.455556,0.426172,0.366667,0.0976562,395356
2761,5,0.483333,0.429297,0.4,0.100781,395357
9096,5,0.490278,0.425781,0.377778,0.0984375,395358
8644,5,0.49375,0.429297,0.370833,0.100781,395359
9368,5,0.484722,0.424609,0.436111,0.102344,395360
9823,5,0.470139,0.426562,0.470833,0.104687,395361
10539,5,0.507639,0.424609,0.429167,0.105469,395362
10123,5,0.502083,0.429297,0.4625,0.102344,395363
9085,5,0.519444,0.430078,0.447222,0.105469,395364
8661,5,0.525,0.428906,0.452778,0.101562,395365
7957,5,0.534028,0.428516,0.456944,0.103906,395366
8328,5,0.536111,0.425781,0.480556,0.101562,395367
2024,5,0.527083,0.429688,0.520833,0.1,395368
1646,5,0.548611,0.427734,0.502778,0.102344,395369
9064,5,0.559722,0.429688,0.519444,0.103125,395370
8668,5,0.575694,0.426953,0.5375,0.107031,395371
7955,5,0.564583,0.426172,0.543056,0.108594,395372
8344,5,0.582639,0.427734,0.565278,0.102344,395373
9389,5,0.589583,0.426562,0.545833,0.104687,395374
