,class,x,y,w,h,frameNo
6732,5,0.251389,0.486719,0.497222,0.145313,118474
6528,5,0.236111,0.486328,0.469444,0.138281,118475
5971,5,0.234028,0.484766,0.454167,0.144531,118476
6200,5,0.221528,0.489844,0.440278,0.128125,118477
2875,5,0.219444,0.483203,0.422222,0.144531,118478
2642,5,0.208333,0.484375,0.405556,0.13125,118479
3780,5,0.199306,0.485938,0.3875,0.1375,118480
3943,5,0.186806,0.483203,0.365278,0.135156,118481
4509,5,0.180556,0.486719,0.35,0.135937,118482
4334,5,0.170833,0.483203,0.333333,0.142969,118483
3400,5,0.168056,0.483594,0.330556,0.135937,118484
2651,5,0.147917,0.484766,0.290278,0.128906,118486
2864,5,0.133333,0.484375,0.255556,0.1375,118487
6187,5,0.125694,0.483984,0.243056,0.125781,118488
3402,5,0.108333,0.483594,0.202778,0.125,118490
8843,5,0.946528,0.515625,0.106944,0.129688,124728
9346,5,0.936806,0.516016,0.126389,0.127344,124729
81,5,0.926389,0.519922,0.147222,0.128906,124730
553,5,0.910417,0.518359,0.176389,0.132031,124731
1149,5,0.900694,0.516406,0.198611,0.135937,124732
2431,5,0.877083,0.517969,0.243056,0.132812,124734
1288,5,0.847917,0.515625,0.301389,0.134375,124736
1796,5,0.834722,0.514844,0.322222,0.14375,124737
7477,5,0.825,0.513281,0.341667,0.132812,124738
6963,5,0.8125,0.513672,0.369444,0.139844,124739
4095,5,0.795139,0.513281,0.395833,0.132812,124740
3628,5,0.788889,0.510938,0.411111,0.139062,124741
4183,5,0.768056,0.511328,0.45,0.138281,124742
4648,5,0.759028,0.509766,0.470833,0.139844,124743
3101,5,0.747917,0.509375,0.498611,0.1375,124744
3508,5,0.741667,0.508594,0.513889,0.142188,124745
2967,5,0.722917,0.505078,0.548611,0.142969,124746
2555,5,0.709028,0.508594,0.576389,0.146875,124747
5888,5,0.697222,0.504297,0.605556,0.147656,124748
6286,5,0.688194,0.510156,0.623611,0.146875,124749
3118,5,0.672917,0.507422,0.651389,0.146094,124750
3500,5,0.668056,0.507812,0.663889,0.146875,124751
2968,5,0.652083,0.505078,0.6875,0.150781,124752
2542,5,0.644444,0.507422,0.702778,0.147656,124753
4075,5,0.613889,0.502344,0.772222,0.151562,124754
3636,5,0.610417,0.505859,0.768056,0.144531,124755
4182,5,0.601389,0.5,0.797222,0.15,124756
4659,5,0.59375,0.505078,0.801389,0.138281,124757
5773,5,0.557639,0.502734,0.809722,0.144531,124758
5283,5,0.541667,0.500391,0.813889,0.144531,124759
5861,5,0.516667,0.498437,0.816667,0.142188,124760
6320,5,0.486806,0.501953,0.806944,0.144531,124761
6850,5,0.460417,0.497656,0.781944,0.140625,124762
6413,5,0.447917,0.498828,0.801389,0.147656,124763
5749,5,0.417361,0.495703,0.745833,0.146094,124764
5306,5,0.391667,0.494531,0.775,0.148438,124765
4771,5,0.379861,0.49375,0.745833,0.1375,124766
5181,5,0.370833,0.492969,0.741667,0.14375,124767
4060,5,0.344444,0.491016,0.680556,0.136719,124768
3658,5,0.342361,0.491016,0.659722,0.144531,124769
5746,5,0.323611,0.490234,0.630556,0.133594,124770
5319,5,0.318056,0.489453,0.619444,0.139844,124771
4756,5,0.297917,0.488281,0.5875,0.129688,124772
5189,5,0.293056,0.486328,0.569444,0.139844,124773
5863,5,0.277778,0.486328,0.547222,0.136719,124774
6405,5,0.243056,0.485547,0.486111,0.138281,124777
3083,5,0.227778,0.487109,0.455556,0.127344,124778
3526,5,0.230556,0.486328,0.433333,0.135156,124779
4681,5,0.211111,0.486328,0.419444,0.130469,124780
4154,5,0.202083,0.485156,0.404167,0.13125,124781
3592,5,0.191667,0.487109,0.375,0.133594,124782
4132,5,0.182639,0.483984,0.356944,0.130469,124783
2519,5,0.167361,0.485156,0.331944,0.132812,124784
3004,5,0.16875,0.485156,0.329167,0.125,124785
3552,5,0.1625,0.483594,0.319444,0.132812,124786
3058,5,0.136806,0.484766,0.268056,0.122656,124787
6881,5,0.113194,0.480078,0.218056,0.121094,124789
3017,5,0.0930556,0.481641,0.180556,0.117969,124791
3071,5,0.0729167,0.476172,0.1375,0.116406,124793
6917,5,0.234028,0.487109,0.268056,0.0773437,133286
3183,5,0.9125,0.490625,0.175,0.182812,136630
2902,5,0.885417,0.492188,0.226389,0.1875,136632
4011,5,0.855556,0.488281,0.286111,0.18125,136634
4256,5,0.834028,0.4875,0.326389,0.176563,136636
4592,5,0.825,0.486719,0.347222,0.189063,136637
5698,5,0.807639,0.4875,0.373611,0.179688,136638
2352,5,0.786806,0.487891,0.418056,0.185156,136640
1985,5,0.775694,0.485938,0.4375,0.190625,136641
1344,5,0.765278,0.482031,0.469444,0.192188,136642
1727,5,0.755556,0.485156,0.488889,0.192188,136643
142,5,0.745833,0.484766,0.505556,0.186719,136644
484,5,0.734028,0.480859,0.526389,0.194531,136645
1104,5,0.720139,0.480859,0.559722,0.189844,136646
759,5,0.706944,0.480469,0.580556,0.190625,136647
8916,5,0.697222,0.477734,0.605556,0.191406,136648
9277,5,0.688194,0.480078,0.623611,0.194531,136649
138,5,0.672917,0.479688,0.654167,0.19375,136650
497,5,0.667361,0.477344,0.665278,0.190625,136651
1086,5,0.657639,0.482031,0.684722,0.190625,136652
764,5,0.638194,0.477734,0.723611,0.192969,136653
2357,5,0.63125,0.480078,0.7375,0.188281,136654
1969,5,0.618056,0.479297,0.763889,0.185156,136655
1364,5,0.608333,0.478516,0.783333,0.185156,136656
1721,5,0.598611,0.474219,0.802778,0.203125,136657
7408,5,0.570833,0.476953,0.836111,0.194531,136658
7035,5,0.563889,0.473437,0.838889,0.201562,136659
8912,5,0.525694,0.475781,0.823611,0.184375,136660
9287,5,0.507639,0.476953,0.804167,0.191406,136661
8654,5,0.479861,0.474609,0.801389,0.182031,136662
8281,5,0.463194,0.471875,0.7875,0.1875,136663
7393,5,0.45,0.476172,0.761111,0.180469,136664
7049,5,0.427083,0.473047,0.7625,0.186719,136665
7680,5,0.420139,0.46875,0.781944,0.2,136666
8035,5,0.38125,0.46875,0.7625,0.178125,136667
2341,5,0.374306,0.46875,0.7375,0.190625,136668
1987,5,0.357639,0.473437,0.715278,0.18125,136669
7404,5,0.343056,0.469141,0.677778,0.172656,136670
7046,5,0.333333,0.46875,0.655556,0.185937,136671
7683,5,0.324306,0.467187,0.629167,0.179688,136672
8022,5,0.311806,0.466406,0.604167,0.185937,136673
8901,5,0.297222,0.472656,0.583333,0.178125,136674
9290,5,0.286806,0.46875,0.5625,0.179688,136675
8651,5,0.276389,0.466406,0.538889,0.178125,136676
8293,5,0.265972,0.468359,0.531944,0.178906,136677
126,5,0.253472,0.467578,0.506944,0.177344,136678
502,5,0.246528,0.465234,0.484722,0.175781,136679
1763,5,0.234028,0.464063,0.468056,0.175,136680
1312,5,0.226389,0.4625,0.452778,0.182812,136681
1950,5,0.215972,0.462109,0.429167,0.182031,136682
2390,5,0.207639,0.462891,0.406944,0.178906,136683
729,5,0.195833,0.4625,0.391667,0.175,136684
1128,5,0.188194,0.461719,0.365278,0.176563,136685
512,5,0.174306,0.461719,0.340278,0.176563,136686
116,5,0.16875,0.465234,0.329167,0.169531,136687
8275,5,0.161806,0.458984,0.318056,0.172656,136688
8666,5,0.14375,0.458984,0.279167,0.167969,136689
733,5,0.132639,0.461328,0.259722,0.167969,136690
1121,5,0.121528,0.458594,0.243056,0.16875,136691
522,5,0.113889,0.458594,0.225,0.165625,136692
111,5,0.101389,0.45625,0.2,0.165625,136693
1760,5,0.0930556,0.455078,0.183333,0.163281,136694
1320,5,0.0798611,0.457812,0.156944,0.170312,136695
1939,5,0.0743056,0.453906,0.145833,0.160938,136696
2143,5,0.135417,0.466406,0.2625,0.117188,138254
1535,5,0.146528,0.479297,0.281944,0.144531,138257
7216,5,0.144444,0.480469,0.280556,0.157813,138258
7224,5,0.167361,0.478125,0.326389,0.142188,138259
9096,5,0.172917,0.480469,0.334722,0.145313,138261
8451,5,0.168056,0.476953,0.327778,0.163281,138262
8482,5,0.186111,0.48125,0.363889,0.140625,138263
7248,5,0.195833,0.475391,0.386111,0.135156,138265
7825,5,0.208333,0.479688,0.416667,0.142188,138267
2121,5,0.216667,0.476562,0.422222,0.153125,138268
2203,5,0.223611,0.471875,0.441667,0.125,138269
7268,5,0.230556,0.469922,0.461111,0.119531,138271
7827,5,0.24375,0.471094,0.4875,0.115625,138273
9078,5,0.25625,0.472656,0.509722,0.121875,138275
8470,5,0.260417,0.474219,0.520833,0.135937,138276
8481,5,0.267361,0.474219,0.529167,0.13125,138277
321,5,0.273611,0.476172,0.541667,0.132031,138278
309,5,0.283333,0.482031,0.561111,0.15625,138279
1472,5,0.285417,0.475781,0.554167,0.135937,138280
1599,5,0.301389,0.478906,0.591667,0.157813,138281
2224,5,0.296528,0.478516,0.579167,0.132031,138282
2115,5,0.308333,0.480469,0.608333,0.1625,138283
1012,5,0.309722,0.483594,0.616667,0.14375,138284
846,5,0.322917,0.480859,0.629167,0.152344,138285
238,5,0.330556,0.484375,0.625,0.148438,138286
393,5,0.343056,0.483203,0.641667,0.158594,138287
8541,5,0.360417,0.484375,0.595833,0.14375,138288
8403,5,0.365278,0.485156,0.641667,0.164062,138289
997,5,0.379167,0.487109,0.597222,0.135156,138290
852,5,0.370833,0.485938,0.638889,0.153125,138291
234,5,0.397917,0.486719,0.645833,0.148438,138292
410,5,0.419444,0.491797,0.608333,0.141406,138293
1488,5,0.427083,0.485156,0.640278,0.146875,138294
1593,5,0.440972,0.491406,0.6125,0.140625,138295
2228,5,0.443056,0.487109,0.638889,0.157031,138296
2097,5,0.457639,0.4875,0.623611,0.140625,138297
7803,5,0.463889,0.489844,0.65,0.1625,138298
7915,5,0.486111,0.488281,0.636111,0.142188,138299
9344,5,0.493056,0.488672,0.647222,0.139844,138300
8846,5,0.516667,0.496484,0.616667,0.144531,138301
8241,5,0.514583,0.485938,0.668056,0.14375,138302
8702,5,0.535417,0.496484,0.634722,0.142969,138303
6954,5,0.545139,0.489062,0.643056,0.14375,138304
7498,5,0.561806,0.498828,0.6375,0.150781,138305
8109,5,0.570139,0.491406,0.656944,0.159375,138306
7599,5,0.598611,0.5,0.625,0.15625,138307
1911,5,0.6,0.491016,0.680556,0.153906,138308
2428,5,0.615972,0.499219,0.648611,0.151562,138309
6961,5,0.622917,0.491797,0.668056,0.153906,138310
7480,5,0.64375,0.500391,0.629167,0.147656,138311
8124,5,0.652083,0.492969,0.670833,0.160938,138312
7591,5,0.655556,0.494922,0.658333,0.152344,138313
9338,5,0.670833,0.500391,0.627778,0.144531,138314
8863,5,0.670833,0.494141,0.658333,0.150781,138315
8230,5,0.695139,0.498828,0.609722,0.138281,138316
8709,5,0.697917,0.495703,0.601389,0.139844,138317
551,5,0.702778,0.501562,0.594444,0.142188,138318
83,5,0.705556,0.498047,0.588889,0.157031,138319
1915,5,0.714583,0.503516,0.570833,0.141406,138320
2410,5,0.715278,0.501953,0.569444,0.155469,138321
1776,5,0.726389,0.498437,0.536111,0.1375,138322
1308,5,0.73125,0.497266,0.529167,0.142969,138323
575,5,0.7375,0.500391,0.513889,0.136719,138324
54,5,0.740278,0.497266,0.513889,0.149219,138325
681,5,0.75,0.501172,0.5,0.135156,138326
1171,5,0.752778,0.500781,0.491667,0.153125,138327
9362,5,0.758333,0.505078,0.475,0.136719,138328
8839,5,0.768056,0.505469,0.455556,0.14375,138329
555,5,0.774306,0.506641,0.443056,0.141406,138330
64,5,0.777083,0.505078,0.431944,0.139844,138331
678,5,0.782639,0.503125,0.423611,0.151562,138332
1184,5,0.786111,0.50625,0.411111,0.135937,138333
1936,5,0.79375,0.50625,0.398611,0.157813,138334
2403,5,0.801389,0.505859,0.386111,0.138281,138335
1779,5,0.805556,0.508984,0.375,0.142969,138336
1295,5,0.814583,0.507031,0.365278,0.146875,138337
6976,5,0.820139,0.503906,0.345833,0.135937,138338
7475,5,0.829167,0.510547,0.330556,0.152344,138339
3661,5,0.832639,0.505469,0.320833,0.14375,138340
4057,5,0.838889,0.507031,0.308333,0.142188,138341
4640,5,0.84375,0.504297,0.298611,0.133594,138342
4201,5,0.85625,0.510156,0.2875,0.160938,138343
3522,5,0.855556,0.503906,0.280556,0.123438,138344
3097,5,0.870139,0.510156,0.259722,0.148438,138345
2523,5,0.867361,0.500781,0.254167,0.114063,138346
2991,5,0.882639,0.509375,0.231944,0.15,138347
6326,5,0.881944,0.507031,0.230556,0.13125,138348
5855,5,0.891667,0.503906,0.211111,0.13125,138349
3530,5,0.896528,0.502344,0.198611,0.126563,138350
8100,5,0.501389,0.517969,0.3,0.0875,139030
6984,5,0.479167,0.517578,0.294444,0.0867188,139032
8212,5,0.447222,0.51875,0.294444,0.0859375,139034
8725,5,0.440972,0.51875,0.270833,0.096875,139035
9361,5,0.402778,0.515234,0.311111,0.0898438,139036
8840,5,0.392361,0.517187,0.309722,0.0859375,139037
1168,5,0.35625,0.514844,0.304167,0.084375,139039
6191,5,0.813889,0.510156,0.363889,0.148438,140608
3206,5,0.798611,0.503516,0.402778,0.149219,140611
2874,5,0.786111,0.508594,0.422222,0.148438,140613
3980,5,0.775694,0.501953,0.443056,0.146094,140615
4550,5,0.763889,0.498828,0.472222,0.166406,140616
4292,5,0.761806,0.503906,0.468056,0.154687,140617
5393,5,0.757639,0.505078,0.481944,0.149219,140618
6215,5,0.745833,0.503516,0.502778,0.157031,140620
6514,5,0.735417,0.504297,0.520833,0.153906,140622
6745,5,0.725694,0.502344,0.545833,0.160938,140623
5408,5,0.720833,0.5,0.555556,0.154687,140624
5649,5,0.720139,0.499609,0.551389,0.157031,140625
4869,5,0.707639,0.503125,0.576389,0.159375,140627
3972,5,0.7,0.503906,0.6,0.160938,140629
5419,5,0.688889,0.504297,0.622222,0.175781,140630
5646,5,0.688889,0.503516,0.622222,0.153906,140631
4858,5,0.669444,0.500781,0.661111,0.154687,140633
6205,5,0.634722,0.497656,0.730556,0.16875,140634
5964,5,0.654861,0.502344,0.690278,0.165625,140635
6506,5,0.622917,0.496875,0.754167,0.170312,140636
6759,5,0.642361,0.498828,0.715278,0.158594,140637
3186,5,0.621528,0.499219,0.756944,0.164062,140639
9253,5,0.617361,0.498437,0.765278,0.170312,140640
8947,5,0.622917,0.501172,0.754167,0.158594,140641
8621,5,0.613889,0.499219,0.772222,0.148438,140643
7087,5,0.602083,0.494922,0.795833,0.161719,140644
7357,5,0.604861,0.498437,0.790278,0.151562,140645
7998,5,0.56875,0.492578,0.826389,0.161719,140646
7716,5,0.594444,0.498828,0.791667,0.155469,140647
2022,5,0.561111,0.492969,0.830556,0.157813,140648
2308,5,0.555556,0.496094,0.822222,0.154687,140649
7081,5,0.540972,0.496484,0.818056,0.152344,140650
7370,5,0.529167,0.491797,0.880556,0.172656,140651
7983,5,0.527778,0.494922,0.788889,0.141406,140652
7724,5,0.501389,0.487891,0.855556,0.164844,140653
9259,5,0.504167,0.494922,0.8,0.152344,140654
8935,5,0.472917,0.491406,0.829167,0.157813,140655
8324,5,0.475694,0.492188,0.801389,0.160938,140656
8615,5,0.461806,0.490625,0.781944,0.151562,140657
160,5,0.459722,0.491406,0.75,0.15,140659
2019,5,0.434028,0.486328,0.795833,0.169531,140660
2316,5,0.426389,0.489062,0.766667,0.151562,140661
1691,5,0.413889,0.488281,0.772222,0.154687,140662
1385,5,0.403472,0.489453,0.784722,0.160156,140663
447,5,0.386806,0.486328,0.7625,0.146094,140664
183,5,0.392361,0.485156,0.781944,0.165625,140665
792,5,0.375,0.488281,0.75,0.142188,140666
1067,5,0.375694,0.483594,0.731944,0.157813,140667
9242,5,0.363889,0.487109,0.727778,0.150781,140668
8951,5,0.364583,0.483984,0.693056,0.147656,140669
467,5,0.360417,0.483203,0.701389,0.157031,140670
172,5,0.347222,0.486328,0.683333,0.146094,140671
798,5,0.345833,0.482031,0.686111,0.15625,140672
1054,5,0.329167,0.485547,0.65,0.144531,140673
2000,5,0.334028,0.482422,0.648611,0.161719,140674
2325,5,0.315278,0.486328,0.630556,0.141406,140675
1400,5,0.306944,0.482422,0.608333,0.144531,140677
7068,5,0.310417,0.48125,0.590278,0.160938,140678
7375,5,0.297222,0.483594,0.591667,0.151562,140679
8348,5,0.283333,0.482422,0.566667,0.152344,140681
9210,5,0.277083,0.480078,0.543056,0.157031,140683
7964,5,0.265278,0.482422,0.516667,0.150781,140685
7123,5,0.253472,0.484766,0.501389,0.144531,140687
1636,5,0.241667,0.48125,0.472222,0.142188,140689
7948,5,0.226389,0.482812,0.452778,0.142188,140691
7112,5,0.219444,0.479297,0.438889,0.144531,140693
8577,5,0.209028,0.482422,0.418056,0.147656,140694
8365,5,0.208333,0.479297,0.413889,0.139844,140695
8968,5,0.202083,0.475391,0.398611,0.150781,140696
9222,5,0.193056,0.479297,0.383333,0.142969,140697
1047,5,0.190278,0.480469,0.375,0.135937,140698
811,5,0.183333,0.479688,0.361111,0.14375,140699
1940,5,0.180556,0.480859,0.352778,0.133594,140700
2393,5,0.171528,0.476953,0.3375,0.147656,140701
1759,5,0.168056,0.480859,0.336111,0.132031,140702
1321,5,0.16875,0.476953,0.329167,0.150781,140703
523,5,0.167361,0.481641,0.326389,0.135156,140704
732,5,0.153472,0.477734,0.301389,0.133594,140706
9302,5,0.136111,0.475781,0.266667,0.13125,140708
8897,5,0.13125,0.473828,0.251389,0.141406,140709
513,5,0.127083,0.472266,0.243056,0.132031,140710
115,5,0.125,0.476172,0.236111,0.132031,140711
727,5,0.115972,0.476172,0.220833,0.132031,140712
1130,5,0.113889,0.475,0.219444,0.129688,140713
1951,5,0.101389,0.473047,0.2,0.136719,140714
2389,5,0.104167,0.477734,0.2,0.127344,140715
1313,5,0.0923611,0.475,0.179167,0.121875,140717
7456,5,0.0805556,0.475781,0.155556,0.123438,140719
2262,5,0.886111,0.517578,0.225,0.132031,146589
7126,5,0.872917,0.511719,0.254167,0.13125,146590
7329,5,0.854167,0.513672,0.291667,0.132031,146591
7959,5,0.836806,0.511328,0.318056,0.132031,146592
7744,5,0.822222,0.510156,0.341667,0.13125,146593
9203,5,0.805556,0.506641,0.377778,0.133594,146594
8982,5,0.795139,0.5125,0.409722,0.128125,146595
8355,5,0.778472,0.507422,0.443056,0.142969,146596
8589,5,0.7625,0.508594,0.461111,0.13125,146597
441,5,0.743056,0.509375,0.511111,0.1375,146598
191,5,0.736111,0.506641,0.516667,0.132031,146599
2465,5,0.715972,0.508594,0.568056,0.14375,146600
1877,5,0.70625,0.509375,0.5875,0.132812,146601
1235,5,0.693056,0.509766,0.613889,0.139844,146602
1837,5,0.676389,0.506641,0.641667,0.136719,146603
37,5,0.663194,0.504297,0.673611,0.139844,146604
577,5,0.646528,0.503906,0.706944,0.1375,146605
1211,5,0.629861,0.50625,0.720833,0.142188,146606
655,5,0.609722,0.504297,0.761111,0.142969,146607
8799,5,0.611806,0.505859,0.768056,0.135156,146608
9392,5,0.56875,0.498047,0.834722,0.150781,146609
30,5,0.541667,0.503516,0.783333,0.135156,146610
605,5,0.527083,0.494531,0.831944,0.145313,146611
1192,5,0.465278,0.497266,0.775,0.139844,146612
658,5,0.461111,0.491797,0.819444,0.152344,146613
2471,5,0.415972,0.496484,0.7625,0.135156,146614
1852,5,0.406944,0.491406,0.738889,0.142188,146615
1256,5,0.377778,0.49375,0.755556,0.126563,146616
1832,5,0.365278,0.490234,0.702778,0.147656,146617
7522,5,0.338194,0.491406,0.665278,0.126563,146618
6922,5,0.334028,0.489453,0.6375,0.150781,146619
8793,5,0.308333,0.492188,0.597222,0.126563,146620
9405,5,0.298611,0.487891,0.577778,0.141406,146621
8770,5,0.278472,0.486719,0.551389,0.13125,146622
8171,5,0.261806,0.485938,0.518056,0.129688,146623
7505,5,0.252778,0.489453,0.505556,0.141406,146624
6941,5,0.229861,0.487891,0.459722,0.122656,146625
7572,5,0.221528,0.485938,0.434722,0.135937,146626
8144,5,0.205556,0.488281,0.411111,0.121875,146627
2447,5,0.192361,0.488281,0.379167,0.13125,146628
1882,5,0.179167,0.484766,0.35,0.130469,146629
7517,5,0.169444,0.486328,0.327778,0.130469,146630
6936,5,0.158333,0.485156,0.305556,0.11875,146631
7582,5,0.139583,0.483203,0.270833,0.121094,146632
8127,5,0.124306,0.479688,0.2375,0.126563,146633
8784,5,0.111111,0.479297,0.216667,0.117969,146634
8759,5,0.0868056,0.48125,0.1625,0.114063,146636
3026,5,0.884722,0.513672,0.225,0.132031,148677
6348,5,0.871528,0.515625,0.256944,0.1375,148678
5825,5,0.8625,0.514453,0.269444,0.136719,148679
4744,5,0.852083,0.514844,0.2875,0.1375,148680
5205,5,0.847222,0.508984,0.3,0.135156,148681
5763,5,0.83125,0.5125,0.326389,0.132812,148682
5299,5,0.822222,0.512109,0.344444,0.133594,148683
6847,5,0.810417,0.510938,0.370833,0.142188,148684
6421,5,0.804167,0.508984,0.386111,0.135156,148685
5885,5,0.793056,0.509375,0.405556,0.140625,148686
6289,5,0.784722,0.508594,0.425,0.140625,148687
2963,5,0.777083,0.507422,0.4375,0.139844,148688
2559,5,0.76875,0.507812,0.456944,0.139062,148689
6836,5,0.757639,0.505078,0.484722,0.141406,148690
6429,5,0.751389,0.509375,0.497222,0.1375,148691
5879,5,0.736806,0.505469,0.526389,0.140625,148692
6299,5,0.735417,0.508203,0.526389,0.142969,148693
4754,5,0.724306,0.508203,0.551389,0.146094,148694
5197,5,0.711806,0.508203,0.576389,0.147656,148695
5767,5,0.708333,0.508984,0.580556,0.150781,148696
5289,5,0.693056,0.503906,0.613889,0.148438,148697
4181,5,0.692361,0.506641,0.606944,0.147656,148698
4660,5,0.672222,0.503516,0.638889,0.155469,148699
3371,5,0.6625,0.50625,0.655556,0.146875,148700
3239,5,0.654861,0.505078,0.679167,0.150781,148701
2701,5,0.650694,0.505469,0.670833,0.142188,148702
2824,5,0.636806,0.503906,0.693056,0.145313,148703
3810,5,0.620833,0.505859,0.719444,0.149219,148704
3921,5,0.606944,0.501562,0.722222,0.142188,148705
4460,5,0.580556,0.502734,0.733333,0.146094,148706
4376,5,0.556944,0.502734,0.716667,0.146094,148707
5489,5,0.542361,0.500391,0.743056,0.141406,148708
3816,5,0.491667,0.494922,0.716667,0.142969,148710
4478,5,0.463889,0.498437,0.697222,0.134375,148712
4364,5,0.440278,0.494531,0.747222,0.153125,148713
3365,5,0.438889,0.498047,0.661111,0.133594,148714
3252,5,0.416667,0.490234,0.727778,0.146094,148715
2682,5,0.389583,0.49375,0.715278,0.134375,148716
6159,5,0.354167,0.492969,0.7,0.134375,148718
6017,5,0.355556,0.488281,0.688889,0.151562,148719
5453,5,0.334028,0.493359,0.6625,0.132031,148720
5602,5,0.328472,0.489062,0.656944,0.134375,148721
5039,5,0.318056,0.488281,0.622222,0.142188,148722
4916,5,0.306944,0.488672,0.611111,0.135156,148723
6136,5,0.297917,0.489453,0.5875,0.136719,148724
6596,5,0.283333,0.489062,0.561111,0.140625,148726
6662,5,0.26875,0.488672,0.515278,0.147656,148727
6118,5,0.250694,0.486719,0.484722,0.132812,148730
6589,5,0.228472,0.482031,0.456944,0.134375,148732
5472,5,0.216667,0.486719,0.433333,0.129688,148734
5045,5,0.195139,0.484375,0.390278,0.13125,148736
4903,5,0.190972,0.483984,0.381944,0.144531,148737
3792,5,0.181944,0.485938,0.352778,0.129688,148738
3941,5,0.175694,0.484375,0.345833,0.135937,148739
7156,5,0.166667,0.486328,0.327778,0.133594,148740
7289,5,0.165278,0.481641,0.330556,0.135156,148741
7780,5,0.145139,0.486328,0.2875,0.128906,148743
9147,5,0.136806,0.480469,0.268056,0.129688,148744
9052,5,0.123611,0.48125,0.247222,0.125,148745
4113,5,0.893056,0.522656,0.213889,0.132812,152629
5791,5,0.873611,0.519922,0.252778,0.132031,152631
5218,5,0.861806,0.521484,0.276389,0.130469,152632
6364,5,0.840278,0.517969,0.311111,0.128125,152634
5820,5,0.830556,0.515234,0.325,0.125781,152635
6373,5,0.820833,0.517187,0.347222,0.129688,152636
6889,5,0.811111,0.514453,0.369444,0.133594,152637
3567,5,0.802778,0.514063,0.388889,0.134375,152638
3051,5,0.790972,0.511328,0.406944,0.133594,152639
9412,5,0.779861,0.512891,0.426389,0.132031,152640
8779,5,0.771528,0.509766,0.448611,0.133594,152641
8184,5,0.761111,0.513281,0.477778,0.129688,152642
8765,5,0.752778,0.510547,0.488889,0.138281,152643
6933,5,0.745833,0.510156,0.508333,0.132812,152644
7521,5,0.731944,0.508594,0.536111,0.140625,152645
8131,5,0.720139,0.506641,0.559722,0.146094,152646
7577,5,0.703472,0.509766,0.593056,0.142969,152647
1895,5,0.700694,0.507031,0.598611,0.145313,152648
2442,5,0.693056,0.509766,0.611111,0.138281,152649
6942,5,0.677778,0.510156,0.644444,0.154687,152650
7503,5,0.668056,0.505859,0.655556,0.139844,152651
8143,5,0.656944,0.507031,0.677778,0.142188,152652
7574,5,0.655556,0.505469,0.680556,0.132812,152653
9404,5,0.645139,0.507031,0.704167,0.139062,152654
8796,5,0.634028,0.503906,0.729167,0.142188,152655
8795,5,0.850694,0.550781,0.290278,0.0703125,152655
8173,5,0.616667,0.507031,0.758333,0.146875,152656
8767,5,0.610417,0.504297,0.776389,0.142969,152657
625,5,0.604167,0.504297,0.783333,0.139844,152658
5,5,0.595833,0.505859,0.775,0.141406,152659
1854,5,0.571528,0.503906,0.7875,0.139062,152660
2470,5,0.557639,0.502734,0.815278,0.139844,152661
1829,5,0.536111,0.502344,0.802778,0.139062,152662
1828,5,0.0715278,0.460156,0.140278,0.107813,152662
1258,5,0.515278,0.502734,0.777778,0.139844,152663
602,5,0.475694,0.5,0.779167,0.13125,152664
32,5,0.455556,0.500391,0.816667,0.141406,152665
662,5,0.456944,0.499609,0.813889,0.144531,152666
1189,5,0.439583,0.499219,0.779167,0.134375,152667
9388,5,0.4125,0.494922,0.766667,0.142969,152668
8816,5,0.395833,0.494141,0.766667,0.139844,152669
582,5,0.385417,0.496484,0.756944,0.138281,152670
33,5,0.376389,0.494922,0.752778,0.142969,152671
650,5,0.360417,0.492188,0.701389,0.139062,152672
1215,5,0.354167,0.491016,0.702778,0.150781,152673
1874,5,0.336111,0.490625,0.669444,0.14375,152674
2468,5,0.338889,0.486328,0.666667,0.158594,152675
1841,5,0.322917,0.484766,0.631944,0.139844,152676
1233,5,0.318056,0.484766,0.630556,0.169531,152677
6914,5,0.303472,0.486719,0.598611,0.146875,152678
7541,5,0.301389,0.482422,0.594444,0.155469,152679
8721,5,0.288889,0.482031,0.572222,0.154687,152680
8228,5,0.277778,0.485156,0.55,0.151562,152681
8825,5,0.26875,0.480859,0.531944,0.157031,152682
9366,5,0.259722,0.486719,0.513889,0.15,152683
7619,5,0.259722,0.483594,0.511111,0.151562,152684
8085,5,0.259028,0.480078,0.515278,0.153906,152685
7472,5,0.252778,0.481641,0.494444,0.139844,152686
6978,5,0.231944,0.485156,0.45,0.148438,152687
1293,5,0.222222,0.481641,0.444444,0.136719,152688
1782,5,0.213889,0.482422,0.425,0.142969,152689
7614,5,0.200694,0.480469,0.401389,0.135937,152690
8104,5,0.330556,0.480469,0.627778,0.157813,152691
7460,5,0.186111,0.480859,0.363889,0.132031,152692
7459,5,0.4875,0.479297,0.341667,0.125781,152692
6981,5,0.355556,0.482031,0.672222,0.157813,152693
6982,5,0.170833,0.481641,0.333333,0.149219,152693
8727,5,0.1625,0.483203,0.319444,0.130469,152694
8728,5,0.341667,0.486328,0.683333,0.141406,152694
8210,5,0.157639,0.482812,0.304167,0.145313,152695
8209,5,0.369444,0.481641,0.669444,0.152344,152695
8837,5,0.423611,0.481641,0.605556,0.135156,152696
8836,5,0.145833,0.483203,0.283333,0.130469,152696
9364,5,0.139583,0.484766,0.268056,0.132031,152697
9363,5,0.410417,0.487891,0.6875,0.153906,152697
